timestamp,country,location_name,coordinate,timezone,last_updated_date,last_updated_time,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_O3,AQI_SO2,DAQI,year_month,filled_from_date
2024-08-13,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/13,2024/11/27 18:45,127.3,1.2,0.8,3.4,8.3,1,1,1,5,1,5,24-Aug,
2024-08-14,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/14,2024/11/27 18:30,125.9,1.4,1.3,6.1,10.8,1,1,1,5,1,5,24-Aug,
2024-08-15,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/15,2024/11/27 18:15,128.8,2.7,1.5,10.8,20.4,1,2,1,5,1,5,24-Aug,
2024-08-16,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/16,2024/11/27 18:15,95.8,0.9,0.7,11.3,36.6,2,3,1,3,1,3,24-Aug,
2024-08-17,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/17,2024/11/27 18:15,104.4,0.9,0.8,9.3,22.9,1,2,1,4,1,4,24-Aug,
2024-08-18,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/18,2024/11/27 18:00,75.8,2.2,0.9,2.4,2.9,1,1,1,3,1,3,24-Aug,
2024-08-19,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/19,2024/11/27 18:30,103.0,0.9,0.5,3.6,10.9,1,1,1,4,1,4,24-Aug,
2024-08-20,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/20,2024/11/27 18:15,128.8,1.6,5.0,6.9,9.7,1,1,1,5,1,5,24-Aug,
2024-08-21,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/21,2024/11/27 18:15,103.0,0.9,1.0,6.4,21.6,1,2,1,4,1,4,24-Aug,
2024-08-22,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/22,2024/11/27 18:00,110.2,1.2,1.0,5.7,17.9,1,2,1,4,1,4,24-Aug,
2024-08-23,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/23,2024/11/27 18:15,118.7,1.7,1.4,6.4,13.9,1,1,1,4,1,4,24-Aug,
2024-08-24,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/24,2024/11/27 18:00,104.4,1.2,0.9,4.0,10.9,1,1,1,4,1,4,24-Aug,
2024-08-25,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/25,2024/11/27 18:00,80.1,0.7,0.4,3.8,16.3,1,2,1,3,1,3,24-Aug,
2024-08-26,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/26,2024/11/27 18:15,73.7,1.1,0.6,4.2,17.7,1,2,1,3,1,3,24-Aug,
2024-08-27,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/27,2024/11/27 18:15,83.7,1.3,1.5,7.2,22.9,1,2,1,3,1,3,24-Aug,
2024-08-28,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/28,2024/11/27 18:30,105.9,0.8,0.5,2.3,3.6,1,1,1,4,1,4,24-Aug,
2024-08-29,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/29,2024/11/27 18:00,94.4,1.3,0.5,2.6,7.4,1,1,1,3,1,3,24-Aug,
2024-08-30,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/30,2024/11/27 18:15,98.7,1.0,0.6,4.2,9.2,1,1,1,3,1,3,24-Aug,
2024-08-31,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/8/31,2024/11/27 18:00,120.2,1.1,2.3,6.2,9.7,1,1,1,5,1,5,24-Aug,
2024-09-01,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/1,2024/11/27 18:00,87.3,0.6,0.4,4.8,17.5,1,2,1,3,1,3,24-Sep,
2024-09-02,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/2,2024/11/27 18:15,72.2,1.6,0.7,3.7,11.6,1,1,1,3,1,3,24-Sep,
2024-09-03,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/3,2024/11/27 18:15,134.5,2.4,12.0,9.4,12.7,1,1,1,5,1,5,24-Sep,
2024-09-04,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/4,2024/11/27 18:00,135.9,2.5,3.8,7.5,9.4,1,1,1,5,1,5,24-Sep,
2024-09-05,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/5,2024/11/27 18:00,140.0,1.4,8.7,9.9,14.3,1,1,1,5,1,5,24-Sep,
2024-09-06,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/6,2024/11/27 18:15,106.0,2.59,11.1,23.68,37.925,3,3,1,4,1,4,24-Sep,
2024-09-07,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/7,2024/11/27 18:00,84.0,2.035,5.18,3.515,6.475,1,1,1,3,1,3,24-Sep,
2024-09-08,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/8,2024/11/27 18:15,110.0,2.59,11.84,20.165,33.67,2,3,1,4,1,4,24-Sep,
2024-09-09,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/9,2024/11/27 18:30,95.0,6.845,18.87,23.68,38.85,3,3,1,3,1,3,24-Sep,
2024-09-10,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/10,2024/11/27 18:30,110.0,2.405,10.175,19.055,37.185,2,3,1,4,1,4,24-Sep,
2024-09-11,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/11,2024/11/27 18:15,119.0,1.85,9.25,17.945,29.97,2,2,1,4,1,4,24-Sep,
2024-09-12,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/12,2024/11/27 18:15,109.0,3.33,18.315,19.055,29.785,2,2,1,4,1,4,24-Sep,
2024-09-13,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/13,2024/11/27 18:30,86.0,2.96,14.06,13.69,21.275,2,2,1,3,1,3,24-Sep,
2024-09-14,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/14,2024/11/27 18:30,97.0,3.145,13.875,14.8,22.57,2,2,1,3,1,3,24-Sep,
2024-09-15,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/15,2024/11/27 18:00,106.0,3.7,16.28,17.76,26.455,2,2,1,4,1,4,24-Sep,
2024-09-16,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/16,2024/11/27 17:00,101.0,4.44,12.395,23.865,38.11,3,3,1,4,1,4,24-Sep,
2024-09-17,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/17,2024/11/27 17:00,82.0,5.365,13.875,20.165,34.41,2,3,1,3,1,3,24-Sep,
2024-09-18,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/18,2024/11/27 16:45,78.0,4.81,6.845,13.505,21.46,2,2,1,3,1,3,24-Sep,
2024-09-19,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/19,2024/11/27 16:45,59.0,7.585,12.025,15.91,24.79,2,2,1,2,1,2,24-Sep,
2024-09-20,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/20,2024/11/27 16:45,37.0,11.47,16.28,16.095,24.05,2,2,1,2,1,2,24-Sep,
2024-09-21,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/21,2024/11/27 16:45,52.0,7.585,16.65,27.38,51.615,3,4,1,2,1,4,24-Sep,
2024-09-22,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/22,2024/11/27 16:30,75.0,8.88,12.58,24.605,46.065,3,3,1,3,1,3,24-Sep,
2024-09-23,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/23,2024/11/27 15:45,57.0,10.36,12.025,22.94,39.22,2,3,1,2,1,3,24-Sep,
2024-09-24,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/24,2024/11/27 15:45,51.0,10.545,11.655,16.465,25.53,2,2,1,2,1,2,24-Sep,
2024-09-25,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/25,2024/11/27 15:30,26.0,10.73,13.135,17.76,27.195,2,2,1,1,1,2,24-Sep,
2024-09-26,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/26,2024/11/27 15:30,82.0,8.325,11.1,20.905,39.775,2,3,1,3,1,3,24-Sep,
2024-09-27,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/27,2024/11/27 16:00,56.0,7.03,9.62,11.47,18.87,2,2,1,2,1,2,24-Sep,
2024-09-28,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/28,2024/11/27 16:00,76.0,6.475,12.765,8.14,12.395,1,1,1,3,1,3,24-Sep,
2024-09-29,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/29,2024/11/27 15:30,45.0,11.285,15.17,8.695,12.58,1,1,1,2,1,2,24-Sep,
2024-09-30,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/9/30,2024/11/27 15:30,42.0,9.805,13.69,12.58,29.415,2,2,1,2,1,2,24-Sep,
2024-10-01,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/10/1,2024/11/27 16:00,58.0,8.695,17.39,16.095,28.86,2,2,1,2,1,2,24-Oct,
2024-10-02,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/10/2,2024/11/27 15:30,34.0,16.095,16.28,9.435,14.245,1,1,1,2,1,2,24-Oct,
2024-10-03,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/3,2024/11/27 15:30,56.0,9.435,13.69,10.73,16.465,1,2,1,2,1,2,24-Oct,
2024-10-04,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/4,2024/11/27 15:45,60.0,9.435,14.06,12.765,20.165,2,2,1,2,1,2,24-Oct,
2024-10-05,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/5,2024/11/27 15:30,50.0,11.285,11.655,14.8,26.825,2,2,1,2,1,2,24-Oct,
2024-10-06,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/6,2024/11/27 15:15,41.0,17.945,20.72,22.2,44.4,2,3,1,2,1,3,24-Oct,
2024-10-07,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/7,2024/11/27 15:45,47.0,12.025,14.8,10.36,15.91,1,1,1,2,1,2,24-Oct,
2024-10-08,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/8,2024/11/27 15:45,48.0,9.435,14.06,13.69,20.535,2,2,1,2,1,2,24-Oct,
2024-10-09,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/9,2024/11/27 15:45,23.0,11.285,20.35,11.47,17.02,2,2,1,1,1,2,24-Oct,
2024-10-10,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/10,2024/11/27 15:45,31.0,14.8,19.61,11.84,17.205,2,2,1,1,1,2,24-Oct,
2024-10-11,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/11,2024/11/27 15:45,55.0,9.25,14.245,17.945,27.75,2,2,1,2,1,2,24-Oct,
2024-10-12,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/12,2024/11/27 15:45,71.0,7.955,9.62,8.14,25.345,1,2,1,3,1,3,24-Oct,
2024-10-13,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/13,2024/11/27 15:30,26.0,18.315,26.27,16.095,26.64,2,2,1,1,1,2,24-Oct,
2024-10-14,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/14,2024/11/27 15:30,40.0,14.985,25.53,19.24,30.34,2,2,1,2,1,2,24-Oct,
2024-10-15,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/15,2024/11/27 15:30,58.0,9.99,15.54,6.475,9.25,1,1,1,2,1,2,24-Oct,
2024-10-16,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/16,2024/11/27 15:30,35.0,7.955,9.065,3.33,4.625,1,1,1,2,1,2,24-Oct,
2024-10-17,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/17,2024/11/27 15:30,49.0,19.055,20.72,11.1,15.91,2,1,1,2,1,2,24-Oct,
2024-10-18,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/18,2024/11/27 15:30,92.0,16.28,15.355,16.28,24.605,2,2,1,3,1,3,24-Oct,
2024-10-19,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/19,2024/11/27 15:30,72.0,14.8,16.465,9.62,13.875,1,1,1,3,1,3,24-Oct,
2024-10-20,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/20,2024/11/27 15:30,60.0,15.355,20.72,12.21,18.5,2,2,1,2,1,2,24-Oct,
2024-10-21,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/21,2024/11/27 15:15,42.0,15.355,22.385,16.28,28.49,2,2,1,2,1,2,24-Oct,
2024-10-22,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/22,2024/11/27 15:15,33.0,19.98,31.08,15.725,31.265,2,2,1,1,1,2,24-Oct,
2024-10-23,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/23,2024/11/27 15:30,28.0,23.68,37.185,23.495,41.995,3,3,1,1,1,3,24-Oct,
2024-10-24,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/24,2024/11/27 15:15,36.0,18.5,24.42,7.955,11.1,1,1,1,2,1,2,24-Oct,
2024-10-25,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/25,2024/11/27 15:15,54.0,11.84,22.015,12.21,19.24,2,2,1,2,1,2,24-Oct,
2024-10-26,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/26,2024/11/27 15:15,51.0,14.8,31.82,21.09,50.32,2,4,1,2,1,4,24-Oct,
2024-10-27,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/27,2024/11/27 15:15,40.0,12.025,24.605,17.76,41.81,2,3,1,2,1,3,24-Oct,
2024-10-28,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/28,2024/11/27 15:15,50.0,9.62,11.655,2.775,3.7,1,1,1,2,1,2,24-Oct,
2024-10-29,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/29,2024/11/27 15:00,50.0,22.385,33.115,17.76,26.085,2,2,1,2,1,2,24-Oct,
2024-10-30,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/30,2024/11/27 15:00,60.0,24.975,33.855,15.91,23.125,2,2,1,2,1,2,24-Oct,
2024-10-31,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/10/31,2024/11/27 15:00,77.0,12.21,16.835,14.43,21.09,2,2,1,3,1,3,24-Oct,
2024-11-01,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/11/1,2024/11/27 15:15,75.0,11.47,19.055,12.58,18.87,2,2,1,3,1,3,24-Nov,
2024-11-02,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/11/2,2024/11/27 15:15,42.0,23.68,36.445,20.165,35.15,2,3,1,2,1,3,24-Nov,
2024-11-03,Kyrghyzstan,Bishkek,"42.8731, 74.6003",Asia/Bishkek,2024/11/3,2024/11/27 15:15,68.0,11.655,20.165,24.605,52.355,3,4,1,3,1,4,24-Nov,
2024-04-07,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/19,2024/11/27 22:15,42.2,14.7,3.4,5.1,6.5,1,1,1,2,1,2,24-Mar,
2024-04-08,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/20,2024/11/27 22:30,32.5,19.4,6.6,3.8,4.3,1,1,1,1,1,1,24-Mar,
2024-04-09,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/21,2024/11/27 22:30,55.1,19.9,4.8,5.0,5.5,1,1,1,2,1,2,24-Mar,
2024-04-10,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/22,2024/11/27 22:15,43.6,6.6,1.6,1.8,2.5,1,1,1,2,1,2,24-Mar,
2024-04-11,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/23,2024/11/27 22:30,32.5,8.7,1.7,1.5,1.8,1,1,1,1,1,1,24-Mar,
2024-04-12,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/24,2024/11/27 22:30,50.8,33.9,9.4,7.1,8.0,1,1,1,2,1,2,24-Mar,
2024-04-13,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/25,2024/11/27 22:15,34.7,20.6,4.2,3.7,4.8,1,1,1,2,1,2,24-Mar,
2024-04-14,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/26,2024/11/27 22:00,37.6,19.0,6.1,7.6,9.3,1,1,1,2,1,2,24-Mar,
2024-04-15,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/27,2024/11/27 22:00,22.9,19.4,4.2,3.5,4.8,1,1,1,1,1,1,24-Mar,
2024-04-16,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/28,2024/11/27 22:00,85.8,2.8,1.1,0.7,1.1,1,1,1,3,1,3,24-Mar,
2024-04-17,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/29,2024/11/27 21:30,89.4,1.6,0.8,2.4,3.9,1,1,1,3,1,3,24-Mar,
2024-04-18,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/30,2024/11/27 21:45,88.7,0.9,0.3,3.1,8.0,1,1,1,3,1,3,24-Mar,
2024-04-19,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/3/31,2024/11/27 21:45,62.2,8.5,2.6,3.4,6.8,1,1,1,2,1,2,24-Mar,
2024-04-20,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/4/1,2024/11/27 21:45,52.9,11.8,3.4,3.8,5.4,1,1,1,2,1,2,24-Apr,
2024-04-21,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/4/2,2024/11/27 22:15,39.0,13.2,2.7,6.1,7.7,1,1,1,2,1,2,24-Apr,
2024-04-22,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/4/3,2024/11/27 21:45,61.5,10.6,3.0,5.4,8.8,1,1,1,2,1,2,24-Apr,
2024-04-23,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/4/4,2024/11/27 21:30,34.0,31.5,6.2,14.0,20.9,2,2,1,2,1,2,24-Apr,
2024-04-24,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/4/5,2024/11/27 21:30,93.0,8.0,2.5,5.2,6.8,1,1,1,3,1,3,24-Apr,
2024-04-25,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/4/6,2024/11/27 21:45,57.2,11.3,1.8,2.3,2.5,1,1,1,2,1,2,24-Apr,
2024-04-28,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/16,2024/11/27 14:45,95.8,0.5,0.5,3.1,6.0,1,1,1,3,1,3,24-May,
2024-04-29,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/17,2024/11/27 22:00,21.6,30.5,4.7,2.9,3.3,1,1,1,1,1,1,24-May,
2024-04-30,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/18,2024/11/27 20:30,79.4,2.3,0.8,1.9,2.0,1,1,1,3,1,3,24-May,
2024-05-01,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/19,2024/11/27 20:00,85.1,0.7,0.3,1.2,2.4,1,1,1,3,1,3,24-May,
2024-05-02,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/20,2024/11/27 20:45,43.3,9.3,2.1,2.0,3.6,1,1,1,2,1,2,24-May,
2024-05-03,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/21,2024/11/27 20:45,55.8,5.3,1.0,1.5,1.9,1,1,1,2,1,2,24-May,
2024-05-04,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/22,2024/11/27 20:15,82.3,1.1,0.4,1.1,1.2,1,1,1,3,1,3,24-May,
2024-05-05,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/23,2024/11/27 20:00,52.9,18.2,5.1,5.9,6.3,1,1,1,2,1,2,24-May,
2024-05-06,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/24,2024/11/27 20:30,73.7,2.7,1.3,6.2,6.5,1,1,1,3,1,3,24-May,
2024-05-07,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/25,2024/11/27 20:00,63.7,5.0,1.0,2.4,5.9,1,1,1,2,1,2,24-May,
2024-05-08,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/26,2024/11/27 20:15,62.2,10.9,2.9,5.8,19.6,1,2,1,2,1,2,24-May,
2024-05-09,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/27,2024/11/27 20:30,77.3,8.2,4.9,6.7,7.6,1,1,1,3,1,3,24-May,
2024-05-10,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/28,2024/11/27 20:30,51.5,25.7,5.6,4.6,11.0,1,1,1,2,1,2,24-May,
2024-05-11,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/29,2024/11/27 20:00,61.5,6.9,2.0,2.5,6.5,1,1,1,2,1,2,24-May,
2024-05-12,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/30,2024/11/27 19:45,72.2,4.7,1.1,2.6,7.1,1,1,1,3,1,3,24-May,
2024-05-13,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/5/31,2024/11/27 20:15,71.5,10.8,2.4,3.0,6.0,1,1,1,3,1,3,24-May,
2024-05-14,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/6/1,2024/11/27 20:15,73.0,9.3,2.0,3.2,4.9,1,1,1,3,1,3,24-Jun,
2024-05-15,Kyrghyzstan,Bishkek,"42.87, 74.6",Asia/Bishkek,2024/6/2,2024/11/27 20:00,62.2,9.2,2.3,2.9,5.7,1,1,1,2,1,2,24-Jun,
2023-08-29,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/8/29,2024/11/27 15:30,47.2,0.1,0.2,7.3,7.6,1,1,1,2,1,2,23-Aug,
2023-08-30,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/8/30,2024/11/27 9:00,38.6,0.1,0.1,14.1,14.4,2,1,1,2,1,2,23-Aug,
2023-08-31,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/8/31,2024/11/27 5:45,30.8,0.3,0.1,10.0,10.3,1,1,1,1,1,1,23-Aug,
2023-09-01,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/1,2024/11/27 5:45,34.0,0.3,0.1,14.8,15.0,2,1,1,2,1,2,23-Sep,
2023-09-02,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/2,2024/11/27 5:30,17.7,2.6,0.5,7.2,9.1,1,1,1,1,1,1,23-Sep,
2023-09-03,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/3,2024/11/27 5:45,10.7,1.5,0.2,9.2,11.0,1,1,1,1,1,1,23-Sep,
2023-09-04,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/4,2024/11/27 5:30,14.8,2.0,0.3,5.9,7.4,1,1,1,1,1,1,23-Sep,
2023-09-05,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/5,2024/11/27 5:30,10.6,1.1,0.1,5.7,7.5,1,1,1,1,1,1,23-Sep,
2023-09-06,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/6,2024/11/27 5:15,16.3,1.3,0.1,9.1,11.5,1,1,1,1,1,1,23-Sep,
2023-09-07,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/7,2024/11/27 5:00,16.8,1.3,0.1,10.3,12.9,1,1,1,1,1,1,23-Sep,
2023-09-08,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/8,2024/11/27 5:00,13.8,1.5,0.1,4.5,5.8,1,1,1,1,1,1,23-Sep,
2023-09-09,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/9,2024/11/27 4:45,10.0,0.9,0.1,3.6,4.5,1,1,1,1,1,1,23-Sep,
2023-09-10,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/10,2024/11/27 4:45,25.0,0.2,0.0,2.0,2.1,1,1,1,1,1,1,23-Sep,
2023-09-11,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/11,2024/11/27 4:45,18.4,0.3,0.0,3.1,3.2,1,1,1,1,1,1,23-Sep,
2023-09-12,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/12,2024/11/27 5:00,22.5,0.3,0.0,2.0,2.2,1,1,1,1,1,1,23-Sep,
2023-09-13,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/13,2024/11/27 4:45,14.3,0.5,0.1,2.8,3.3,1,1,1,1,1,1,23-Sep,
2023-09-14,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/14,2024/11/27 20:30,29.3,0.8,0.1,4.6,5.4,1,1,1,1,1,1,23-Sep,
2023-09-15,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/15,2024/11/27 4:30,12.0,1.5,0.3,6.8,8.4,1,1,1,1,1,1,23-Sep,
